"nodeCode","nodeID","name","longitude","latitude"
"HND1",1,"Atlántida",-87.1640204556823,15.6625502282575
"HND2",2,"Choluteca",-87.1170182567734,13.3459464841881
"HND3",3,"Colón",-85.611564441158,15.6402412895748
"HND4",4,"Comayagua",-87.6401059662856,14.6129666331858
"HND5",5,"Copán",-88.8940952931588,14.8989036448225
"HND6",6,"Cortés",-87.996679062522,15.396587686011
"HND7",7,"El Paraíso",-86.4829985210761,14.0165554785997
"HND8",8,"Francisco Morazán",-87.1881258707144,14.2835202711852
"HND9",9,"Gracias a Dios",-84.3501581797184,15.2243028463982
"HND10",10,"Intibucá",-88.2042292574272,14.3169551437336
"HND11",11,"Islas de la Bahía",-86.380216527051,16.3410611513142
"HND12",12,"La Paz",-87.8823546482219,14.0948347103036
"HND13",13,"Lempira",-88.5875011907075,14.3969728914514
"HND14",14,"Ocotepeque",-89.0431951638559,14.4773407297292
"HND15",15,"Olancho",-85.9368198879492,14.8300543997178
"HND16",16,"Santa Bárbara",-88.3470491833597,15.0866949273554
"HND17",17,"Valle",-87.5887723505804,13.5370835276131
"HND18",18,"Yoro",-87.2028807764053,15.300523488618
