"nodeCode","nodeID","name","longitude","latitude"
"COL1",1,"Amazonas",-71.4917860184614,-1.55438600865063
"COL2",2,"Antioquia",-75.5916970656458,6.91041665363177
"COL3",3,"Arauca",-70.9546203418587,6.54783280849797
"COL4",4,"Atlántico",-74.9031764171302,10.717121634425
"COL5",5,"Bolívar",-74.5144570881086,8.71290731767544
"COL6",6,"Boyacá",-73.1217634866709,5.75953206744324
"COL7",7,"Caldas",-75.3389989626731,5.33202803959535
"COL8",8,"Caquetá",-73.9860593901738,0.776007319601784
"COL9",9,"Casanare",-71.6228896491115,5.36855770512607
"COL10",10,"Cauca",-76.8572484256376,2.38624010063038
"COL11",11,"Cesar",-73.5362645763332,9.51846208575836
"COL12",12,"Chocó",-76.9711185112202,5.98735732960645
"COL13",13,"Córdoba",-75.7995984525536,8.3505573678704
"COL14",14,"Cundinamarca",-74.1257222813616,4.76467034483852
"COL15",15,"Guainía",-68.823990570861,2.70987368988453
"COL16",16,"Guaviare",-72.1267887963249,1.8976048784741
"COL17",17,"Huila",-75.6398867133293,2.53903907362769
"COL18",18,"La Guajira",-72.4551669264977,11.4565871671869
"COL19",19,"Magdalena",-74.2646525116695,10.1891182555194
"COL20",20,"Meta",-72.9661480606719,3.31878714339371
"COL21",21,"Nariño",-77.8673135063026,1.56341228709627
"COL22",22,"Norte de Santander",-72.889328015908,8.07747316905987
"COL23",23,"Putumayo",-75.8783022554442,0.447800813253583
"COL24",24,"Quindío",-75.6901823895722,4.47823362811048
"COL25",25,"Risaralda",-75.9214494653353,5.06808202594878
"COL26",26,"San Andrés y Providencia",-81.5231846355469,12.9518578593938
"COL27",27,"Santander",-73.5150153909336,6.67539405565794
"COL28",28,"Sucre",-75.1227656839371,9.06298155314695
"COL29",29,"Tolima",-75.2661709280861,4.04415188088613
"COL30",30,"Valle del Cauca",-76.5317450900764,3.86885549365426
"COL31",31,"Vaupés",-70.5679997519367,0.601072144423028
"COL32",32,"Vichada",-69.4152023263959,4.68044301664569
