"nodeCode","nodeID","name","longitude","latitude"
"EL301",1,"Voreios Tomeas Athinon",23.7861232746734,38.0535194196248
"EL302",2,"Dytikos Tomeas Athinon",23.6692202841297,38.0094063796961
"EL303",3,"Kentrikos Tomeas Athinon",23.7587815117869,37.9815473106522
"EL304",4,"Notios Tomeas Athinon",23.7345625512063,37.9187133208819
"EL305",5,"Anatoliki Attiki",23.8648437363478,38.051409662506
"EL306",6,"Dytiki Attiki",23.3994490042141,38.0947866851435
"EL307",7,"Peiraias, Nisoi",23.1029852152158,36.6843567112045
"EL411",8,"Lesvos, Limnos",25.8507017554512,39.4294269132214
"EL412",9,"Ikaria, Samos",26.6527045171409,37.6306325461891
"EL413",10,"Chios",26.0316533553498,38.4086983283118
"EL421",11,"Kalymnos, Karpathos, Kos, Rodos",27.8883329834953,36.1531518857336
"EL422",12,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros,  Syros, Tinos",25.2560494099906,37.0818316406874
"EL431",13,"Irakleio",25.142089336429,35.1575131712067
"EL432",14,"Lasithi",25.8040576449895,35.130794825421
"EL433",15,"Rethymni",24.5906373104844,35.2613398863008
"EL434",16,"Chania",23.9558076003129,35.3612817481236
"EL511",17,"Evros",26.0427446485447,41.0787186568388
"EL512",18,"Xanthi",24.8857709534879,41.138366096058
"EL513",19,"Rodopi",25.5023278714439,41.1103557891238
"EL514",20,"Drama",24.2055467250102,41.3200252773234
"EL515",21,"Thasos, Kavala",24.4177094664345,40.9439785879501
"EL521",22,"Imathia",22.2795153204566,40.5582380729407
"EL522",23,"Thessaloniki",23.0980859958066,40.6916309539564
"EL523",24,"Kilkis",22.7807683992382,41.0800913933576
"EL524",25,"Pella",22.1725396388837,40.8971395495997
"EL525",26,"Pieria",22.4259803820215,40.26190019813
"EL526",27,"Serres",23.5411815593878,41.1002787951336
"EL527",28,"Chalkidiki",23.5690923798594,40.3094348004383
"EL531",29,"Grevena, Kozani",21.6318864193927,40.2087282888506
"EL532",30,"Kastoria",21.1289669195688,40.4402742744045
"EL533",31,"Florina",21.4386610796832,40.7567206087695
"EL541",32,"Arta, Preveza",20.9737567903995,39.2310236106447
"EL542",33,"Thesprotia",20.3621107864364,39.5516839554576
"EL543",34,"Ioannina",20.8188539300804,39.7844578790048
"EL611",35,"Karditsa, Trikala",21.6923047729387,39.4897498898549
"EL612",36,"Larisa",22.4049051917577,39.6778755966017
"EL613",37,"Magnisia, Sporades",23.1578807165673,39.2100580763049
"EL621",38,"Zakynthos",20.8879160243165,37.517707442598
"EL622",39,"Kerkyra",19.7623244171122,39.7100820111995
"EL623",40,"Ithaki, Kefallinia",20.5865461349841,38.2682994646019
"EL624",41,"Lefkada",20.660465738458,38.7102063162118
"EL631",42,"Aitoloakarnania",21.3823661717863,38.7083153482963
"EL632",43,"Achaia",21.9403207276522,38.049936491762
"EL633",44,"Ileia",21.6150520099688,37.7432491653264
"EL641",45,"Voiotia",23.1249557108998,38.3694819474101
"EL642",46,"Evvoia",23.9364912484822,38.363023464656
"EL643",47,"Evrytania",21.7126689824428,38.9910111442577
"EL644",48,"Fthiotida",22.498885461511,38.8678483784781
"EL645",49,"Fokida",22.2295530972125,38.5448249442358
"EL651",50,"Argolida, Arkadia",22.5413619003475,37.5326753847186
"EL652",51,"Korinthia",22.7371419271862,37.9385473165927
"EL653",52,"Lakonia, Messinia",22.3253559165588,37.0443816743473
