"nodeCode","nodeID","name","longitude","latitude"
"NL111",1,"Oost-Groningen",7.03337321550529,53.0944721109598
"NL112",2,"Delfzijl en omgeving",6.91999510778494,53.31630188616
"NL113",3,"Overig Groningen",6.53797326127697,53.2706838573435
"NL124",4,"Noord-Friesland",5.87199410426793,53.2314971551251
"NL125",5,"Zuidwest-Friesland",5.51746343453626,52.9509940701809
"NL126",6,"Zuidoost-Friesland",6.06777918791902,52.9843159992508
"NL131",7,"Noord-Drenthe",6.59027834117903,52.9841205614392
"NL132",8,"Zuidoost-Drenthe",6.86208326099465,52.7762318654004
"NL133",9,"Zuidwest-Drenthe",6.37305487443314,52.7667287377563
"NL211",10,"Noord-Overijssel",6.20381670341694,52.6097033786857
"NL212",11,"Zuidwest-Overijssel",6.25881290295873,52.3405340932069
"NL213",12,"Twente",6.71052407690056,52.3109022154651
"NL221",13,"Veluwe",5.80402768513565,52.2340871276027
"NL224",14,"Zuidwest-Gelderland",5.32195752867461,51.8561859517591
"NL225",15,"Achterhoek",6.38355532870882,52.0475623066438
"NL226",16,"Arnhem/Nijmegen",5.89042679828005,51.8990945731931
"NL230",17,"Flevoland",5.4636784077977,52.5459982367171
"NL310",18,"Utrecht",5.1715447755425,52.0935556599691
"NL321",19,"Kop van Noord-Holland",4.97064247415231,52.8579112881818
"NL323",20,"IJmond",4.66466309154755,52.4934780788255
"NL324",21,"Agglomeratie Haarlem",4.60591631354685,52.3810025793531
"NL325",22,"Zaanstreek",4.7926704714057,52.474830785896
"NL327",23,"Het Gooi en Vechtstreek",5.14788354906143,52.2965443005454
"NL328",24,"Alkmaar en omgeving",4.74345454487621,52.6214402227624
"NL329",25,"Groot-Amsterdam",4.88145389393715,52.3967363399788
"NL332",26,"Agglomeratie's-Gravenhage",4.3812455130422,52.0708648364949
"NL333",27,"Delft en Westland",4.257130432816,51.9907008620934
"NL337",28,"Agglomeratie Leiden en Bollenstreek",4.54592668977917,52.2116526551158
"NL33A",29,"Zuidoost-Zuid-Holland",4.8295197622594,51.8478336769081
"NL33B",30,"Oost-Zuid-Holland",4.7148604434978,52.0448107505532
"NL33C",31,"Groot-Rijnmond",4.29083744558198,51.82531928935
"NL341",32,"Zeeuwsch-Vlaanderen",3.76265721262989,51.3011711281825
"NL342",33,"Overig Zeeland",4.00924332976869,51.5644442984398
"NL411",34,"West-Noord-Brabant",4.52913854116225,51.5578549400456
"NL412",35,"Midden-Noord-Brabant",4.99893654537402,51.617932418521
"NL413",36,"Noordoost-Noord-Brabant",5.52610346820441,51.67991161939
"NL414",37,"Zuidoost-Noord-Brabant",5.49777575086905,51.4076887906321
"NL421",38,"Noord-Limburg",5.99101747164963,51.4771266515285
"NL422",39,"Midden-Limburg",5.86567906476051,51.1919570061805
"NL423",40,"Zuid-Limburg",5.87949750885048,50.8734292298963
